stock_date,daily_return,prev_1day_mean_score,prev_1day_news_count
2016-12-21,0.6275552224483061,0.0,0.0
2016-12-22,1.209489348715298,0.911739706993103,1.0
2016-12-23,2.4927572862679437,0.0,0.0
2016-12-27,6.868288262243194,0.0,0.0
2016-12-28,-6.8786237281558416,0.0,0.0
2016-12-29,1.9954183264878411,0.0,0.0
2016-12-30,-4.208919275019262,0.0,0.0
2017-01-03,-4.431324577425588,0.0,0.0
2017-01-04,2.3331037256525855,0.0,0.0
2017-01-05,-2.5385605589677396,0.0,0.0
2017-01-06,1.3367469513849484,0.9385613799095154,1.0
2017-01-09,4.054308932802164,0.0,0.0
2017-01-10,-0.7550277624504775,0.0,0.0
2017-01-11,-1.2303983484658332,0.0,0.0
2017-01-12,-1.6356022759283717,0.9154487252235411,1.0
2017-01-13,-0.00966214243175445,0.7482733726501465,1.0
2017-01-17,-2.2430662550378733,0.8863598108291626,2.0
2017-01-18,1.8198003650293781,0.0,0.0
2017-01-19,2.1466704066879894,0.0,0.0
2017-01-20,-1.0935695533556555,0.9166078567504884,1.0
2017-01-23,1.0383597707027459,0.7410212159156799,1.0
2017-01-24,2.1315061352312314,0.8612091839313507,2.0
2017-01-25,0.42858925609967624,0.79167520403862,5.0
2017-01-26,1.7255762417604847,0.8542476991812388,6.0
2017-01-27,1.9334235208499306,0.9633487462997437,1.0
2017-01-30,-1.5657169840841423,0.8180381059646606,1.0
2017-01-31,-0.7634942474043949,0.8767450451850891,1.0
2017-02-01,4.3689341123680725,0.9310447971026102,3.0
2017-02-02,1.2637042056824033,0.0,0.0
2017-02-03,-0.8752910640982048,0.0,0.0
2017-02-06,2.5616386699608418,0.0,0.0
2017-02-07,1.5514462603934298,0.0,0.0
2017-02-08,-0.43649834238715934,0.8186896443367004,3.0
2017-02-09,-1.8801156974279642,0.0,0.0
2017-02-10,-2.3715336226492245,0.0,0.0
2017-02-13,-4.611865398705717,0.0,0.0
2017-02-14,0.36907144221765,0.0,0.0
2017-02-15,0.2022371711176918,0.7059577703475952,2.0
2017-02-16,-1.6054976706503576,0.8359631896018982,2.0
2017-02-17,-0.01865555178656164,0.0,0.0
2017-02-21,3.5810947992827025,0.7944040298461914,1.0
2017-02-22,-0.2791045198303088,0.8818144202232361,2.0
2017-02-23,-9.27230412010397,0.6766185164451599,2.0
2017-02-24,0.9652713906495691,0.5079695582389832,1.0
2017-02-27,2.9075505487378805,0.0,0.0
2017-02-28,-2.8062467239632127,0.6837080717086792,1.0
2017-03-01,1.2908999117710263,0.0,0.0
2017-03-02,-3.6871354560612524,0.9663804769515992,1.0
2017-03-03,-0.5757495978570448,0.0,0.0
2017-03-06,-0.7721244419267248,0.8689633309841156,2.0
2017-03-07,1.0955195434520615,0.0,0.0
